p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.3604877057152103e-107,0.271931840939585,0.997,0.99,2.0930340987433008e-104,1,Cd81
4.0620520163439414e-104,1.0031295068157624,0.45,0.344,1.949784967845092e-101,1,Htra1
1.5072885320444054e-102,0.5975234246789165,0.689,0.591,7.234984953813146e-100,1,Pla2g7
1.4993676709220888e-98,0.6140791712482175,0.5,0.388,7.196964820426027e-96,1,B4galt1
1.5520291110789342e-90,0.1658239585906056,1,1,7.449739733178884e-88,1,Psap
3.5856400874933e-80,0.6371282088929581,0.383,0.281,1.721107241996784e-77,1,Pla2g4a
1.728336216097649e-79,1.0268007556424132,0.177,0.101,8.296013837268716e-77,1,Cbs
3.839547689679808e-78,0.5349218296994547,0.508,0.407,1.8429828910463078e-75,1,Idh2
2.8282296144466152e-77,0.6761590210758637,0.513,0.42,1.3575502149343754e-74,1,Adcy5
2.0293750450677914e-72,0.2791384532942036,0.957,0.921,9.741000216325399e-70,1,Asah1
7.175075769523343e-71,0.5251502322805848,0.531,0.44,3.4440363693712046e-68,1,Ppcdc
1.0369641712129705e-69,1.0900877714213975,0.181,0.109,4.977428021822259e-67,1,Slc7a10
2.9097903530762024e-68,0.3563700990541081,0.888,0.843,1.3966993694765771e-65,1,Pygb
4.030903479118615e-66,0.26876278440411294,0.927,0.888,1.934833669976935e-63,1,Adam10
4.895824240028905e-66,0.2814808117897796,0.811,0.738,2.3499956352138744e-63,1,Gstm1
4.200200274295861e-62,0.34348257374793634,0.684,0.602,2.0160961316620135e-59,1,Whrn
1.0394444726260757e-60,0.689988631441414,0.237,0.159,4.989333468605164e-58,1,Tgfbi
7.481525164082626e-60,0.2119200052619794,0.995,0.99,3.5911320787596606e-57,1,Clu
9.510148250337279e-60,1.07432548888622,0.162,0.098,4.564871160161894e-57,1,Calb2
1.207724156287432e-57,0.6204745840082566,0.317,0.234,5.797075950179674e-55,1,Chsy1
3.954729326797263e-57,0.7438552775949903,0.253,0.177,1.8982700768626863e-54,1,Plpp3
5.966057034650878e-57,0.1723831942787104,0.994,0.984,2.8637073766324215e-54,1,Lrp1
1.4513005663040497e-50,0.2350309273382123,0.877,0.815,6.966242718259438e-48,1,Extl3
1.66503478127309e-46,0.3359548096506134,0.464,0.38,7.992166950110832e-44,1,Cers2
1.5403385287031828e-44,0.7103015369756989,0.209,0.146,7.393624937775277e-42,1,Prodh
1.551590261598386e-41,0.18844824389356218,0.76,0.689,7.447633255672253e-39,1,Lap3
1.2899601428719899e-40,0.4307884468254135,0.407,0.334,6.191808685785551e-38,1,St6galnac4
4.846660724811882e-39,1.5008922927806378,0.097,0.056,2.3263971479097033e-36,1,Tac1
1.5989547407755427e-38,0.12799144074131608,0.884,0.823,7.674982755722605e-36,1,Atp1b2
1.8346010498911054e-33,0.14294714433431732,1,0.997,8.806085039477305e-31,1,Hexb
3.086076783220585e-33,0.1980288757753934,0.95,0.914,1.4813168559458809e-30,1,Ids
5.399113263051516e-32,0.18833672110211186,0.859,0.811,2.5915743662647274e-29,1,P4ha1
1.9181405659468863e-30,0.16128404253701456,0.886,0.838,9.207074716545054e-28,1,Acta2
2.2266475152313118e-29,0.45852323633262204,0.238,0.182,1.0687908073110297e-26,1,Hk3
7.284385327385476e-29,0.8300119764983398,0.103,0.066,3.496504957145029e-26,1,Hsd11b1
1.7110763435556788e-24,0.42649855549892,0.246,0.195,8.213166449067258e-22,1,Nlrp3
2.8052280681242558e-24,0.22334200126196002,0.524,0.466,1.3465094726996427e-21,1,Timp3
1.3312423960988756e-22,0.34989775950575674,0.339,0.287,6.389963501274602e-20,1,Sptlc2
3.2741064401672425e-22,0.47739723193114103,0.18,0.137,1.5715710912802764e-19,1,Nfkbia
2.655275153942722e-19,0.3175447238380783,0.254,0.207,1.2745320738925068e-16,1,Stard8
3.2114680762028934e-18,0.7867892108797276,0.379,0.339,1.5415046765773888e-15,1,Ttr
