p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,4.938400889574549,0.909,0.131,0,3,P2ry12
0,5.211403012533941,0.828,0.059,0,3,Gpr34
0,4.471791155540746,0.839,0.089,0,3,Ly86
0,4.637445067599961,0.823,0.087,0,3,Bcl2a1b
0,3.8247413320391503,0.868,0.156,0,3,Cd68
0,4.737984702023004,0.99,0.279,0,3,Hexb
0,4.025649529957928,0.783,0.098,0,3,C1qb
0,4.074745572150794,0.86,0.189,0,3,Lyz2
0,3.696342626481459,0.774,0.116,0,3,Aif1
0,3.5648377285812805,0.886,0.231,0,3,Tgfbr1
0,5.082286225727565,0.675,0.038,0,3,Cd14
0,3.6393090049816212,0.743,0.125,0,3,Lpcat2
0,3.4784573534333805,0.785,0.171,0,3,Ptgs1
0,5.132907518226678,0.649,0.044,0,3,Tmem119
0,4.980137747952589,0.616,0.035,0,3,Selplg
0,5.253348365331283,0.577,0.024,0,3,Siglech
0,4.861180815726853,0.666,0.117,0,3,Cst7
0,2.3573707410702824,0.717,0.187,0,3,Mertk
0,2.7548076757592375,0.804,0.282,0,3,Gusb
0,2.258452498741784,0.697,0.203,0,3,Maf
0,3.7876992529769624,0.537,0.055,0,3,Hk2
0,3.1362202555799996,0.529,0.074,0,3,Tlr4
0,3.355131657232748,0.517,0.063,0,3,Plcg2
0,3.275075767042276,0.468,0.041,0,3,Ltc4s
0,2.248096150902112,0.638,0.219,0,3,Pla2g15
0,1.782782933884377,0.757,0.345,0,3,Lgals3bp
0,1.3130071787493374,0.678,0.271,0,3,St3gal6
0,3.006575365765726,0.564,0.163,0,3,Lpl
0,4.889794944361959,0.432,0.035,0,3,Ccl3
0,1.5943095227345705,0.6,0.228,0,3,Elmo1
0,3.308196603824703,0.443,0.077,0,3,Cd74
0,1.9084397387703769,0.575,0.216,0,3,Axl
0,4.589625557561909,0.388,0.032,0,3,Itgax
0,2.8159503003888013,0.986,0.637,0,3,Grn
0,2.0348609169988316,0.431,0.116,0,3,B4galt1
0,2.0455551931743297,0.467,0.153,0,3,Ppcdc
0,1.304628824840898,0.745,0.431,0,3,Pfkfb3
0,1.3267316942202096,0.919,0.609,0,3,Sat1
0,0.8415150126568495,0.596,0.297,0,3,Whrn
0,4.867680055752986,0.294,0.014,0,3,Clec7a
0,1.609476571273794,0.505,0.229,0,3,Myo1e
0,0.8205432541399538,0.726,0.475,0,3,Abca1
