gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Ctps2,0.5920338597215276,-0.17503422187495277,1,1,1
Hmgcl,0.5956050381905882,-0.20110494426343584,1,1,1
Hk2,0.5967106865457346,-0.033219254074348115,1,1,1
Hk3,0.5977660030962855,-0.22426571442040322,1,1,1
Slc17a6,0.6040761485916775,-0.295437920184193,1,1,1
Ccl5,0.61218333690359406,0.14992486704625696,1,1,1
Mt1,0.6126431973945565,0.25552332050967985,1,1,1
Asah1,0.6151154205196685,-0.07457086914535971,1,1,1
Macc1,0.6209156750107845,-0.14396067806960944,0.25,1,1
Hkdc1,0.6223533104945858,-0.2541958843912545,1,1,1
Cd81,0.6252428787134987,-0.057199056043329755,1,1,1
Man2a2,0.6266347674853463,-0.08722257922880239,1,1,1
Folh1,0.6295387266079334,4.5710358658901384e-4,1,1,1
Tac1,0.6314850809408443,-0.37404149353929417,1,1,1
Mt2,0.6340866875853395,0.02564656788402786,1,1,1
Ptdss1,0.6360390642026463,-0.17626782437045296,1,1,1
Abca7,0.6408953946010363,-4.128989761515989e-4,1,1,1
Nts,0.641157130522443,-0.4710115332548669,1,1,1
Crh,0.6422195277426472,-0.2605080527211576,1,1,1
Cd247,0.6430434145799586,0.05163505395405926,1,1,1
C1qb,0.6458794024126295,-0.26761526208138076,1,1,1
Hilpda,0.6480050262645922,-0.19100438879887893,1,1,1
Tox2,0.6518117909611737,0.005173501521712032,1,1,1
Dlst,0.6569814500927091,-0.172011455988466,1,1,1
Pgm2,0.658241150635164,0.02525497901591467,1,1,1
Tpsab1,0.6673600495890748,-0.018434349118727766,1,1,1
St3gal2,0.6689859448922366,-0.10943964459606947,1,1,1
Lrg1,0.6710627821791588,0.021806818350353918,1,1,1
Cox4i1,0.6765025843960397,-0.1851165850316807,1,1,1
Gapdh,0.6776917904691444,-0.07085925207075228,1,1,1
Ttr,0.6785323746178227,-0.01760117221380053,1,1,1
Pla2g15,0.6803591693169411,-0.17594824387124497,1,1,1
Mertk,0.6845608768400929,-0.1677831305962183,1,1,1
Nr1h2,0.6857982262428581,-0.10950713697716896,1,1,1
Tmem212,0.6875486218290519,-0.11066254874744685,1,1,1
Ppara,0.6879172890730136,-0.2873481912062945,1,1,1
Ocln,0.6893090969507536,-0.18659362689525372,1,1,1
Fcer1a,0.6914412651408997,-0.10131302244032425,0.75,1,1
H2az1,0.6981919815978299,-0.18940004297190877,1,1,1
Neu1,0.6994670684752287,-0.21179714491334733,1,1,1
Aldh7a1,0.7013715835064719,-0.12133700791208302,1,1,1
Tlr4,0.7059297925145178,-0.17966781499068674,1,1,1
Ldha,0.7115844293389562,-0.05740812449747601,1,1,1
Tunar,0.7165657828613723,0.046689114497339784,1,1,1
Plcb4,0.7183934148514866,-0.20218085554123677,1,1,1
Lpin1,0.721951665095427,-0.08791849770737281,1,1,1
Prodh,0.7266348218837675,-0.23884694247194838,1,1,1
Shmt2,0.7313012799893683,-0.017826398382922992,1,1,1
Cpe,0.7358858408303433,-0.184912861684559,1,1,1
Aif1,0.7370305903787542,-0.09431012299489794,1,1,1
Mbp,0.7379190939803082,-0.03018760739102966,1,1,1
Khk,0.7407760930311347,-0.1843569910753371,1,1,1
Camp,0.7515275668410112,-0.016692407125220493,1,1,1
Pgls,0.7595720709382673,-0.05475138594677631,1,1,1
Taldo1,0.7674628197155506,-0.16488922089039004,1,1,1
Gstm1,0.7769028185158053,-0.0797299830616236,1,1,1
Aldh1l1,0.7788558996431807,-0.09754983437043263,1,1,1
Ccdc153,0.7797401384093534,-0.15925389313536809,1,1,1
Aspa,0.7968621177951317,0.002877956832330053,1,1,1
Bckdha,0.8024911827752912,-0.16433456889845344,1,1,1
Mag,0.8107082721371962,-0.1655252933614768,1,1,1
Rapgef3,0.8119675240930824,-0.09999872653493935,1,1,1
Ppcdc,0.813885464341124,-0.20931554382208084,1,1,1
Acadl,0.8163792740440345,-0.10789148580862795,1,1,1
Scg3,0.8330673596623008,-0.12237306599190934,1,1,1
Gatm,0.8331917859212081,-0.14995233885244552,1,1,1
Sphk2,0.8391323725238021,-0.15450632832338806,1,1,1
Gja1,0.8392111950855535,-0.10204379949938325,1,1,1
Cr2,0.8481434722018133,-0.10920570628501192,1,1,1
St6galnac3,0.8490302256028341,-0.1065181026504034,1,1,1
Pax6,0.8490494424517232,-0.11408287442156595,1,1,1
Atp13a5,0.8528122445879673,-0.045092979572131806,1,1,1
Kcnj8,0.853612025530368,-0.02296727375833174,1,1,1
Gaa,0.8638297833036186,-0.08485065431796368,1,1,1
Plac8,0.8644680764491572,-0.24848791189350677,1,1,1
Dgkd,0.8727516036238134,-0.09685511465476448,1,1,1
Sgms1,0.8744300413115877,-0.12367956781807976,1,1,1
B3galt5,0.8890599759373445,-0.0992154053073302,1,1,1
Pou3f1,0.894194440890328,-0.08590674187234648,1,1,1
Acly,0.898594084297973,-0.09891568602014367,1,1,1
